
9aAPzev	1564146653.6679006	1564146653.757622	0.0897214412689209

6dBLJa7	1564146653.75774	1564146653.8390074	0.0812673568725586

DbD9ndl	1564146653.839133	1564146653.9175787	0.0784456729888916

oeE9ke0	1564146653.9176195	1564146654.0028183	0.08519887924194336

RdG50aD	1564146654.0030859	1564146654.084867	0.08178114891052246

QdJqobO	1564146654.0849144	1564146654.1639547	0.0790402889251709

1aKZneQ	1564146654.1640117	1564146654.2415838	0.07757210731506348
